Unnamed: 0	품목분류코드	한글_명	영문_명	이명	정의	레벨	상위_품목_코드	최상위_품목_코드	비고	종류	code
8529	Z1701500000000	아이리스				3	Z1700000000000	Z0000000000000		nan	N
8530	Z1701600000000	튜울립				3	Z1700000000000	Z0000000000000		nan	N
8531	Z1701700000000	칼라				3	Z1700000000000	Z0000000000000		nan	N
8532	Z1701800000000	스토크				3	Z1700000000000	Z0000000000000		nan	N
8533	Z1701900000000	해바라기				3	Z1700000000000	Z0000000000000		nan	N
8534	Z1702000000000	거베라				3	Z1700000000000	Z0000000000000		nan	N
8535	Z1702100000000	국화(스탠다드)				3	Z1700000000000	Z0000000000000		nan	N
8536	Z1702200000000	국화(스프레이)				3	Z1700000000000	Z0000000000000		nan	N
8537	Z1702300000000	국화(기타)				3	Z1700000000000	Z0000000000000		nan	N
8538	Z1702400000000	극락조화				3	Z1700000000000	Z0000000000000		nan	N
8539	Z1702500000000	리아트리스				3	Z1700000000000	Z0000000000000		nan	N
8540	Z1702600000000	스타티스				3	Z1700000000000	Z0000000000000		nan	N
8541	Z1702700000000	안개꽃				3	Z1700000000000	Z0000000000000		nan	N
8542	Z1702800000000	카네이션(스탠다드)				3	Z1700000000000	Z0000000000000		nan	N
8543	Z1702900000000	카네이션(스프레이)				3	Z1700000000000	Z0000000000000		nan	N
8544	Z1703000000000	카네이션(기타)				3	Z1700000000000	Z0000000000000		nan	N
8545	Z1703100000000	공작초				3	Z1700000000000	Z0000000000000		nan	N
8546	Z1703200000000	알스트로메리아				3	Z1700000000000	Z0000000000000		nan	N
8547	Z1703300000000	기타절화류				3	Z1700000000000	Z0000000000000		nan	N
8548	Z1800000000000	관상수류				2	Z0000000000000	Z0000000000000		nan	N
8549	Z1800100000000	향나무				3	Z1800000000000	Z0000000000000		nan	N
8550	Z1800200000000	단풍나무				3	Z1800000000000	Z0000000000000		nan	N
8551	Z1800300000000	주목				3	Z1800000000000	Z0000000000000		nan	N
8552	Z1800400000000	회양목				3	Z1800000000000	Z0000000000000		nan	N
8553	Z1800500000000	느티나무				3	Z1800000000000	Z0000000000000		nan	N
8554	Z1800600000000	소나무류				3	Z1800000000000	Z0000000000000		nan	N
8555	Z1800700000000	은행나무				3	Z1800000000000	Z0000000000000		nan	N
8556	Z1800800000000	사철나무				3	Z1800000000000	Z0000000000000		nan	N
8557	Z1800900000000	쥐똥나무				3	Z1800000000000	Z0000000000000		nan	N
8558	Z1801000000000	히말라야시다				3	Z1800000000000	Z0000000000000		nan	N
8559	Z1801100000000	편백나무				3	Z1800000000000	Z0000000000000		nan	N
8560	Z1801200000000	측백나무				3	Z1800000000000	Z0000000000000		nan	N
8561	Z1801300000000	구상나무				3	Z1800000000000	Z0000000000000		nan	N
8562	Z1801400000000	후박나무				3	Z1800000000000	Z0000000000000		nan	N
8563	Z1801500000000	잣나무				3	Z1800000000000	Z0000000000000		nan	N
8564	Z1801600000000	전나무				3	Z1800000000000	Z0000000000000		nan	N
8565	Z1801700000000	두충나무				3	Z1800000000000	Z0000000000000		nan	N
8566	Z1801800000000	"야자,종려류"				3	Z1800000000000	Z0000000000000		nan	N
8567	Z1801900000000	메타세콰이어				3	Z1800000000000	Z0000000000000		nan	N
8568	Z1802000000000	옥향나무				3	Z1800000000000	Z0000000000000		nan	N
8569	Z1802100000000	동백나무				3	Z1800000000000	Z0000000000000		nan	N
8570	Z1802200000000	기타관상수류				3	Z1800000000000	Z0000000000000		nan	N
8571	Z1900000000000	비식용생산물				2	Z0000000000000	Z0000000000000		nan	N
8572	Z1900100000000	"털,모피,분과 웨이스트"				3	Z1900000000000	Z0000000000000		nan	N
8573	Z1900200000000	포유동물의것				3	Z1900000000000	Z0000000000000		nan	N
8574	Z1900300000000	조류의것				3	Z1900000000000	Z0000000000000		nan	N
8575	Z1900400000000	동물내장				3	Z1900000000000	Z0000000000000		nan	N
8576	Z1900500000000	뼈				3	Z1900000000000	Z0000000000000		nan	N
8577	Z1900600000000	아이보리				3	Z1900000000000	Z0000000000000		nan	N
8578	Z1900700000000	산호물품				3	Z1900000000000	Z0000000000000		nan	N
8579	Z1900800000000	동물성의 해면				3	Z1900000000000	Z0000000000000		nan	N
8580	Z1900900000000	사향 과 담즙				3	Z1900000000000	Z0000000000000		nan	N
8581	Z1901000000000	동물의 피와 사체				3	Z1900000000000	Z0000000000000		nan	N
8582	Z1901100000000	비식용소금				3	Z1900000000000	Z0000000000000		nan	N
8583	Z1901200000000	기타비식용생산물				3	Z1900000000000	Z0000000000000		nan	N
8584	Z2000000000000	배합사료				2	Z0000000000000	Z0000000000000		nan	N
8585	Z2000100000000	소사료				3	Z2000000000000	Z0000000000000		nan	N
8586	Z2000200000000	젖소사료				3	Z2000000000000	Z0000000000000		nan	N
8587	Z2000300000000	돼지사료				3	Z2000000000000	Z0000000000000		nan	N
8588	Z2000400000000	양계사료				3	Z2000000000000	Z0000000000000		nan	N
8589	Z2000500000000	"면양,산양사료"				3	Z2000000000000	Z0000000000000		nan	N
8590	Z2000600000000	개사료				3	Z2000000000000	Z0000000000000		nan	N
8591	Z2000700000000	사슴사료				3	Z2000000000000	Z0000000000000		nan	N
8592	Z2000800000000	오리사료				3	Z2000000000000	Z0000000000000		nan	N
8593	Z2000900000000	칠면조사료				3	Z2000000000000	Z0000000000000		nan	N
8594	Z2001000000000	토끼사료				3	Z2000000000000	Z0000000000000		nan	N
8595	Z2001100000000	메추리사료				3	Z2000000000000	Z0000000000000		nan	N
8596	Z2001200000000	말사료				3	Z2000000000000	Z0000000000000		nan	N
8597	Z2001300000000	타조사료				3	Z2000000000000	Z0000000000000		nan	N
8598	Z2001400000000	기타배합사료				3	Z2000000000000	Z0000000000000		nan	N
8599	Z2100000000000	양식용 어류사료				2	Z0000000000000	Z0000000000000		nan	N
8600	Z2100100000000	돔				3	Z2100000000000	Z0000000000000		nan	N
8601	Z2100100000000	갈돔				4	Z2100100000000	Z0000000000000		갈돔	Y000000000085E
8602	Z2100100000000	참돔				4	Z2100100000000	Z0000000000000		참돔	Y000000000085F
8603	Z2100100000000	감성돔				4	Z2100100000000	Z0000000000000		감성돔	Y0000000000860
8604	Z2100100000000	금눈돔				4	Z2100100000000	Z0000000000000		금눈돔	Y0000000000861
8605	Z2100100000000	자리돔				4	Z2100100000000	Z0000000000000		자리돔	Y0000000000862
8606	Z2100100000000	돌돔				4	Z2100100000000	Z0000000000000		돌돔	Y0000000000863
8607	Z2100100000000	물릉돔				4	Z2100100000000	Z0000000000000		물릉돔	Y0000000000864
8608	Z2100100000000	옥돔				4	Z2100100000000	Z0000000000000		옥돔	Y0000000000865
8609	Z2100100000000	흑돔				4	Z2100100000000	Z0000000000000		흑돔	Y0000000000866
8610	Z2100100000000	청돔				4	Z2100100000000	Z0000000000000		청돔	Y0000000000867
8611	Z2100100000000	샛돔				4	Z2100100000000	Z0000000000000		샛돔	Y0000000000868
8612	Z2100100000000	붉돔				4	Z2100100000000	Z0000000000000		붉돔	Y0000000000869
8613	Z2100100000000	벵에돔				4	Z2100100000000	Z0000000000000		벵에돔	Y000000000086A
