,일련번호,메뉴명,새 재료정보,종류,용량,단위,새 재료정보 추출
3069,481,함박스테이크,다진 돼지고기(90g),0,90,g,다진돼지고기
3070,481,함박스테이크,양파(15g),0,15,g,양파
3071,481,함박스테이크,마늘(7g),0,7,g,마늘
3072,481,함박스테이크,깻잎(3g),0,3,g,깻잎
3073,481,함박스테이크,올리브오일(5g),0,5,g,올리브오일
3074,481,함박스테이크,메추리알(35g),0,35,g,메추리알
3075,481,함박스테이크,숙성,0,0,,숙성
3076,481,함박스테이크,소금(0.2g),2,0.2,g,소금
3077,481,함박스테이크,후춧가루(0.02g),0,0.02,g,후춧가루
3078,481,함박스테이크,달걀(15g),0,15,g,달걀
3079,481,함박스테이크,녹말가루(3g),0,3,g,녹말가루
3080,481,함박스테이크,빵가루(7g),0,7,g,빵가루
3081,481,함박스테이크,소스,0,0,,소스
3082,481,함박스테이크,마른고추(3g),0,3,g,마른고추
3083,481,함박스테이크,대파(5g),0,5,g,대파
3084,481,함박스테이크,마늘(5g),0,5,g,마늘
3085,481,함박스테이크,와인(15g),0,15,g,와인
3086,481,함박스테이크,저염간장(5g),2,5,g,저염간장
3087,481,함박스테이크,올리고당(5g),0,5,g,올리고당
3088,481,함박스테이크,설탕(5g),2,5,g,설탕
3089,481,함박스테이크,토마토(5g),0,5,g,토마토
3090,482,냉파스타,스파게티(100g),0,100,g,스파게티
3091,482,냉파스타,올리브오일(10g),0,10,g,올리브오일
3092,482,냉파스타,소고기(50g),0,50,g,소고기
3093,482,냉파스타,저염간장(10g),2,10,g,저염간장
3094,482,냉파스타,설탕(10g),2,10,g,설탕
3095,482,냉파스타,마늘(10g),0,10,g,마늘
3096,482,냉파스타,깻잎(10g),0,10,g,깻잎
3097,482,냉파스타,양파(20g),0,20,g,양파
3098,482,냉파스타,파프리카(20g),0,20,g,파프리카
3099,482,냉파스타,육수(400g),0,400,g,육수
3100,482,냉파스타,설탕(10g),2,10,g,설탕
3101,482,냉파스타,식초(10g),2,10,g,식초
3102,482,냉파스타,저염간장(10g),2,10,g,저염간장
3103,483,과일겉절이,사과(50g),0,50,g,사과
3104,483,과일겉절이,배(30g),0,30,g,배
3105,483,과일겉절이,설탕(10g),2,10,g,설탕
3106,483,과일겉절이,바나나(50g),0,50,g,바나나
3107,483,과일겉절이,키위(30g),0,30,g,키위
3108,483,과일겉절이,파인애플(30g),0,30,g,파인애플
3109,483,과일겉절이,마(50g),0,50,g,마
3110,483,과일겉절이,양념장,0,0,,양념장
3111,483,과일겉절이,마늘(10g),0,10,g,마늘
3112,483,과일겉절이,식용유(5g),0,5,g,식용유
3113,483,과일겉절이,고춧가루(20g),0,20,g,고춧가루
3114,483,과일겉절이,식초(10g),2,10,g,식초
3115,483,과일겉절이,저염간장(5g),2,5,g,저염간장
3116,483,과일겉절이,설탕(10g),2,10,g,설탕
3117,484,버섯탕수,새송이버섯(80g),0,80,g,새송이버섯
3118,484,버섯탕수,느타리버섯(50g),0,50,g,느타리버섯
3119,484,버섯탕수,표고버섯(50g),0,50,g,표고버섯
3120,484,버섯탕수,소금(0.5g),2,0.5,g,소금
3121,484,버섯탕수,녹말가루(40g),0,40,g,녹말가루
3122,484,버섯탕수,달걀(50g),0,50,g,달걀
3123,484,버섯탕수,튀김기름(400g),0,400,g,튀김기름
3124,484,버섯탕수,키위(20g),0,20,g,키위
3125,484,버섯탕수,소스,0,0,,소스
3126,484,버섯탕수,저염간장(20g),2,20,g,저염간장
3127,484,버섯탕수,설탕(20g),2,20,g,설탕
3128,484,버섯탕수,식초(20g),2,20,g,식초
3129,484,버섯탕수,물녹말(녹말가루 10g,0,10,g,물녹말
3130,484,버섯탕수,물 10g),0,10,g,물
3131,484,버섯탕수,오이(20g),0,20,g,오이
3132,484,버섯탕수,양파(20g),0,20,g,양파
3133,484,버섯탕수,당근(20g),0,20,g,당근
3134,484,버섯탕수,목이버섯(10g),0,10,g,목이버섯
3135,604,아보카도 연어샐러드,연어(훈제연어,0,0,,연어
3136,604,아보카도 연어샐러드,양파(1/2개),0,0,,양파
3137,604,아보카도 연어샐러드,아보카도(1/2개),0,0,,아보카도
3138,604,아보카도 연어샐러드,파프리카(1/2개),0,0,,파프리카
3139,604,아보카도 연어샐러드,오렌지(1/2개),0,0,,오렌지
3140,604,아보카도 연어샐러드,사워크림(20g),0,20,g,사워크림
3141,604,아보카도 연어샐러드,어린잎(20g),0,20,g,어린잎
3142,605,오렌지마리네이드 돼지고기,돼지고기(150g),0,150,g,돼지고기
3143,605,오렌지마리네이드 돼지고기,시금치(30g),0,30,g,시금치
3144,605,오렌지마리네이드 돼지고기,양송이버섯(3개),0,0,,양송이버섯
3145,605,오렌지마리네이드 돼지고기,파프리카(1/4개),0,0,,파프리카
3146,605,오렌지마리네이드 돼지고기,마늘(10g),0,10,g,마늘
3147,605,오렌지마리네이드 돼지고기,오렌지(1/2개),0,0,,오렌지
3148,605,오렌지마리네이드 돼지고기,레몬(1/4개),0,0,,레몬
3149,605,오렌지마리네이드 돼지고기,머스터드(20g),0,20,g,머스터드
3150,605,오렌지마리네이드 돼지고기,꿀(10g),2,10,g,꿀
3151,605,오렌지마리네이드 돼지고기,생크림(20g),0,20,g,생크림
3152,605,오렌지마리네이드 돼지고기,우유(200g),0,200,g,우유
3153,605,오렌지마리네이드 돼지고기,소금(0.2g),2,0.2,g,소금
3154,605,오렌지마리네이드 돼지고기,후추(0.01g),2,0.01,g,후추
3155,605,오렌지마리네이드 돼지고기,올리브오일(20g),0,20,g,올리브오일
3156,606,인삼갈비탕,소고기(갈비,0,0,,소고기
3157,606,인삼갈비탕,인삼(2뿌리),0,0,,인삼
3158,606,인삼갈비탕,당면(50g),0,50,g,당면
3159,606,인삼갈비탕,표고버섯(1개),0,0,,표고버섯
3160,606,인삼갈비탕,달걀(1개),0,0,,달걀
3161,606,인삼갈비탕,대추(3알),0,0,,대추
3162,606,인삼갈비탕,양파(50g),0,50,g,양파
3163,606,인삼갈비탕,파(30g),0,30,g,파
3164,606,인삼갈비탕,마늘(30g),0,30,g,마늘
3165,606,인삼갈비탕,설탕(10g),2,10,g,설탕
3166,606,인삼갈비탕,저염간장(20g),2,20,g,저염간장
3167,607,체리젤리를 곁들인 고구마무스,체리(50g),0,50,g,체리
3168,607,체리젤리를 곁들인 고구마무스,고구마(150g),0,150,g,고구마
3169,607,체리젤리를 곁들인 고구마무스,화이트 초콜릿(50g),0,50,g,화이트초콜릿
3170,607,체리젤리를 곁들인 고구마무스,판젤라틴(1장),0,0,,판젤라틴
3171,607,체리젤리를 곁들인 고구마무스,피스타치오(20g),0,20,g,피스타치오
3172,607,체리젤리를 곁들인 고구마무스,헤이즐넛(20g),0,20,g,헤이즐넛
3173,607,체리젤리를 곁들인 고구마무스,캐슈넛(20g),0,20,g,캐슈넛
3174,607,체리젤리를 곁들인 고구마무스,호두(20g),0,20,g,호두
3175,607,체리젤리를 곁들인 고구마무스,아몬드(20g),0,20,g,아몬드
3176,607,체리젤리를 곁들인 고구마무스,라즈베리(20g),0,20,g,라즈베리
3177,607,체리젤리를 곁들인 고구마무스,건포도(20g),0,20,g,건포도
3178,607,체리젤리를 곁들인 고구마무스,애플민트(2g),0,2,g,애플민트
3179,608,카레닭 룰라이드,닭고기(120g),0,120,g,닭고기
3180,608,카레닭 룰라이드,카레가루(20g),0,20,g,카레가루
3181,608,카레닭 룰라이드,당근(20g),0,20,g,당근
3182,608,카레닭 룰라이드,양파(20g),0,20,g,양파
3183,608,카레닭 룰라이드,샐러리(1/2개),0,0,,샐러리
3184,608,카레닭 룰라이드,아스파라거스(3개),0,0,,아스파라거스
3185,608,카레닭 룰라이드,토마토(50g),0,50,g,토마토
3186,608,카레닭 룰라이드,감자(50g),0,50,g,감자
3187,608,카레닭 룰라이드,생크림(30g),0,30,g,생크림
3188,608,카레닭 룰라이드,소금(0.1g),2,0.1,g,소금
3189,608,카레닭 룰라이드,후춧가루(0.01g),0,0.01,g,후춧가루
3190,609,세 가지곡물콩라미수,미숫가루(50g),0,50,g,미숫가루
3191,609,세 가지곡물콩라미수,통조림콩(20g),0,20,g,통조림콩
3192,609,세 가지곡물콩라미수,검은콩(20g),0,20,g,검은콩
3193,609,세 가지곡물콩라미수,바나나(1개),0,0,,바나나
3194,609,세 가지곡물콩라미수,흑임자(5g),0,5,g,흑임자
3195,609,세 가지곡물콩라미수,달걀(1개),0,0,,달걀
3196,609,세 가지곡물콩라미수,우유(200g),0,200,g,우유
3197,609,세 가지곡물콩라미수,애플민트(10g),0,10,g,애플민트
3198,609,세 가지곡물콩라미수,버터(20g),0,20,g,버터
3199,609,세 가지곡물콩라미수,설탕(10g),2,10,g,설탕
3200,610,크림치즈 망고무스,망고퓨레(50g),0,50,g,망고퓨레
3201,610,크림치즈 망고무스,라즈베리(10g),0,10,g,라즈베리
3202,610,크림치즈 망고무스,피스타치오(30g),0,30,g,피스타치오
3203,610,크림치즈 망고무스,크림치즈(50g),0,50,g,크림치즈
3204,610,크림치즈 망고무스,요거트(50g),0,50,g,요거트
3205,610,크림치즈 망고무스,생크림(50g),0,50,g,생크림
3206,610,크림치즈 망고무스,판젤라틴(1장),0,0,,판젤라틴
3207,610,크림치즈 망고무스,레몬(1/4개),0,0,,레몬
3208,610,크림치즈 망고무스,애플민트(10g),0,10,g,애플민트
3209,610,크림치즈 망고무스,설탕(20g),2,20,g,설탕
3210,611,토마토주스를곁들인컵토마토,줄기토마토(3개),0,0,,줄기토마토
3211,611,토마토주스를곁들인컵토마토,토마토(100g),0,100,g,토마토
3212,611,토마토주스를곁들인컵토마토,오이(50g),0,50,g,오이
3213,611,토마토주스를곁들인컵토마토,양파(30g),0,30,g,양파
3214,611,토마토주스를곁들인컵토마토,올리브오일(10g),0,10,g,올리브오일
3215,611,토마토주스를곁들인컵토마토,설탕(30g),2,30,g,설탕
3216,612,해산물 훈제연어롤,연어(훈제연어,0,0,,연어
3217,612,해산물 훈제연어롤,주꾸미(100g),0,100,g,주꾸미
3218,612,해산물 훈제연어롤,소라(50g),0,50,g,소라
3219,612,해산물 훈제연어롤,완두콩(20g),0,20,g,완두콩
3220,612,해산물 훈제연어롤,샐러리(30g),0,30,g,샐러리
3221,612,해산물 훈제연어롤,파프리카(1/2개),0,0,,파프리카
3222,612,해산물 훈제연어롤,오이(20g),0,20,g,오이
3223,612,해산물 훈제연어롤,당근(20g),0,20,g,당근
3224,612,해산물 훈제연어롤,양파(20g),0,20,g,양파
3225,612,해산물 훈제연어롤,고추장(20g),2,20,g,고추장
3226,612,해산물 훈제연어롤,식초(20g),2,20,g,식초
3227,612,해산물 훈제연어롤,설탕(20g),2,20,g,설탕
3228,612,해산물 훈제연어롤,소금(0.3g),2,0.3,g,소금
3229,613,인절미 무스와 수정과 아이스크림,홍시(1개),0,0,,홍시
3230,613,인절미 무스와 수정과 아이스크림,콩가루(20g),0,20,g,콩가루
3231,613,인절미 무스와 수정과 아이스크림,계피(10g),0,10,g,계피
3232,613,인절미 무스와 수정과 아이스크림,생강(20g),0,20,g,생강
3233,613,인절미 무스와 수정과 아이스크림,호두(10g),0,10,g,호두
3234,613,인절미 무스와 수정과 아이스크림,곶감(2개),0,0,,곶감
3235,613,인절미 무스와 수정과 아이스크림,자몽(1/6개),0,0,,자몽
3236,613,인절미 무스와 수정과 아이스크림,판젤라틴(1장),0,0,,판젤라틴
3237,614,감닭떡갈비,재료,0,0,,재료
3238,614,감닭떡갈비,닭고기(120g),0,120,g,닭고기
3239,614,감닭떡갈비,감자(200g),0,200,g,감자
3240,614,감닭떡갈비,양파(50g),0,50,g,양파
3241,614,감닭떡갈비,달걀(1개),0,0,,달걀
3242,614,감닭떡갈비,마늘(10g),0,10,g,마늘
3243,614,감닭떡갈비,찹쌀가루(50g),0,50,g,찹쌀가루
3244,614,감닭떡갈비,매실청(5g),2,5,g,매실청
3245,614,감닭떡갈비,소금(0.3g),2,0.3,g,소금
3246,614,감닭떡갈비,후춧가루(0.5g),0,0.5,g,후춧가루
3247,614,감닭떡갈비,식용유(20g),0,20,g,식용유
3248,615,겨자아욱쌈밥,현미(200g),0,200,g,현미
3249,615,겨자아욱쌈밥,두부(100g),0,100,g,두부
3250,615,겨자아욱쌈밥,아욱(100g),0,100,g,아욱
3251,615,겨자아욱쌈밥,날치알(50g),0,50,g,날치알
3252,615,겨자아욱쌈밥,단호박(1/6개),0,0,,단호박
3253,615,겨자아욱쌈밥,새싹(20g),0,20,g,새싹
3254,615,겨자아욱쌈밥,된장(20g),2,20,g,된장
3255,615,겨자아욱쌈밥,생크림(20g),0,20,g,생크림
3256,615,겨자아욱쌈밥,매실청(20g),2,20,g,매실청
3257,615,겨자아욱쌈밥,참기름(5g),2,5,g,참기름
3258,616,다마고도후,달걀(1개),0,0,,달걀
3259,616,다마고도후,다시마(10g),0,10,g,다시마
3260,616,다마고도후,요리술(10g),0,10,g,요리술
3261,616,다마고도후,저염간장(5g),2,5,g,저염간장
3262,616,다마고도후,날치알(20g),0,20,g,날치알
3263,616,다마고도후,말린 매생이(10g),0,10,g,말린매생이
3264,616,다마고도후,무순(2g),0,2,g,무순
3265,617,단호박생채,단호박(1/2개),0,0,,단호박
3266,617,단호박생채,부추(30g),0,30,g,부추
3267,617,단호박생채,양파(30g),0,30,g,양파
3268,617,단호박생채,까나리액젓(20g),0,20,g,까나리액젓
3269,617,단호박생채,건새우(20g),0,20,g,건새우
3270,617,단호박생채,다시마(10g),0,10,g,다시마
3271,617,단호박생채,매실액(20g),0,20,g,매실액
3272,617,단호박생채,마늘(10g),0,10,g,마늘
3273,617,단호박생채,배(1/4개),0,0,,배
3274,617,단호박생채,고춧가루(20g),0,20,g,고춧가루
3275,618,닭가슴살 스테이크,닭고기(가슴살,0,0,,닭고기
3276,618,닭가슴살 스테이크,토마토(100g),0,100,g,토마토
3277,618,닭가슴살 스테이크,가지(1개),0,0,,가지
3278,618,닭가슴살 스테이크,치즈(1장),0,0,,치즈
3279,618,닭가슴살 스테이크,오레가노(2g),0,2,g,오레가노
3280,618,닭가슴살 스테이크,마늘(20g),0,20,g,마늘
3281,618,닭가슴살 스테이크,소금(0.2g),2,0.2,g,소금
3282,618,닭가슴살 스테이크,후춧가루(0.01g),0,0.01,g,후춧가루
3283,618,닭가슴살 스테이크,올리브오일(20g),0,20,g,올리브오일
3284,77,마늘드레싱을 곁들인 키위샐러드,키위샐러드,0,0,,키위샐러드
3285,77,마늘드레싱을 곁들인 키위샐러드,키위 60g(1개),0,60,g,키위
3286,77,마늘드레싱을 곁들인 키위샐러드,방울토마토 100g(10개),0,100,g,방울토마토
3287,77,마늘드레싱을 곁들인 키위샐러드,양상추 70g(2장),0,70,g,양상추
3288,77,마늘드레싱을 곁들인 키위샐러드,아몬드 10g(6알),0,10,g,아몬드
3289,77,마늘드레싱을 곁들인 키위샐러드,땅콩 10g(10알),0,10,g,땅콩
3290,77,마늘드레싱을 곁들인 키위샐러드,무순 약간,0,0,,무순약간
3291,77,마늘드레싱을 곁들인 키위샐러드,마늘 드레싱,0,0,,마늘드레싱
3292,77,마늘드레싱을 곁들인 키위샐러드,사과식초 30g(2큰술),2,30,g,사과식초
3293,77,마늘드레싱을 곁들인 키위샐러드,설탕 15g(1큰술),2,15,g,설탕
3294,77,마늘드레싱을 곁들인 키위샐러드,물 50ml(1/4컵),0,0,,물
3295,77,마늘드레싱을 곁들인 키위샐러드,다진 마늘 5g(1작은술),0,5,g,다진마늘
3296,78,깻잎향을 입힌 관자 샐러드,돌나물(10g),0,10,g,돌나물
3297,78,깻잎향을 입힌 관자 샐러드,깻잎(3장),0,0,,깻잎
3298,78,깻잎향을 입힌 관자 샐러드,관자(5개),0,0,,관자
3299,78,깻잎향을 입힌 관자 샐러드,식용 꽃(약간),0,0,,식용꽃
3300,78,깻잎향을 입힌 관자 샐러드,올리브유(60g),2,60,g,올리브유
3301,78,깻잎향을 입힌 관자 샐러드,석류 원액(3g),0,3,g,석류원액
3302,78,깻잎향을 입힌 관자 샐러드,레시틴가루(0.5),0,0,,레시틴가루
3303,78,깻잎향을 입힌 관자 샐러드,후춧가루(약간),0,0,,후춧가루
3304,82,건강그린 샐러드와 고소한 두유드레싱,건강그린 샐러드,0,0,,건강그린샐러드
3305,82,건강그린 샐러드와 고소한 두유드레싱,양상추 40g(1장),0,40,g,양상추
3306,82,건강그린 샐러드와 고소한 두유드레싱,치커리 10g(3줄기),0,10,g,치커리
3307,82,건강그린 샐러드와 고소한 두유드레싱,레드치커리 10g(3줄기),0,10,g,레드치커리
3308,82,건강그린 샐러드와 고소한 두유드레싱,방울토마토 40g(4개),0,40,g,방울토마토
3309,82,건강그린 샐러드와 고소한 두유드레싱,주황 파프리카 10g(5,0,10,g,주황파프리카
3310,82,건강그린 샐러드와 고소한 두유드레싱,두유 드레싱,0,0,,두유드레싱
3311,82,건강그린 샐러드와 고소한 두유드레싱,두유 40g(2,0,40,g,두유
3312,82,건강그린 샐러드와 고소한 두유드레싱,큰술),0,0,,큰술
3313,82,건강그린 샐러드와 고소한 두유드레싱,마요네즈 15g(1큰술),0,15,g,마요네즈
3314,82,건강그린 샐러드와 고소한 두유드레싱,물엿 3g(2/3작은술),0,3,g,물엿
3315,82,건강그린 샐러드와 고소한 두유드레싱,식초 3g(2/3작은술),2,3,g,식초
3316,82,건강그린 샐러드와 고소한 두유드레싱,물 15ml(1큰술),0,0,,물
3317,82,건강그린 샐러드와 고소한 두유드레싱,설탕 약간,2,0,,설탕약간
3318,85,케일 오미자 샐러드,케일 샐러드,0,0,,케일샐러드
3319,85,케일 오미자 샐러드,보라로즈케일 15g(3장),0,15,g,보라로즈케일
3320,85,케일 오미자 샐러드,흰로즈케일 15g(3장),0,15,g,흰로즈케일
3321,85,케일 오미자 샐러드,케일 15g(3장),0,15,g,케일
3322,85,케일 오미자 샐러드,오미자 드레싱,0,0,,오미자드레싱
3323,85,케일 오미자 샐러드,오미자물 100g(1/2컵),0,100,g,오미자물
3324,85,케일 오미자 샐러드,요리당 15g(1큰술),0,15,g,요리당
3325,85,케일 오미자 샐러드,식초 2g(1/2작은술),2,2,g,식초
3326,163,꼬막 달래 된장 무침,주재료,0,0,,주재료
3327,163,꼬막 달래 된장 무침,꼬막 1000g,0,1000,g,꼬막
3328,163,꼬막 달래 된장 무침,달래 100g(2단),0,100,g,달래
3329,163,꼬막 달래 된장 무침,깻잎 10g(10장),0,10,g,깻잎
3330,163,꼬막 달래 된장 무침,파프리카 100g(1개),0,100,g,파프리카
3331,163,꼬막 달래 된장 무침,소스,0,0,,소스
3332,163,꼬막 달래 된장 무침,된장 15g(1큰술),2,15,g,된장
3333,163,꼬막 달래 된장 무침,고추장 5g(1작은술),2,5,g,고추장
3334,163,꼬막 달래 된장 무침,사과즙 300g(1/2컵),0,300,g,사과즙
3335,163,꼬막 달래 된장 무침,참기름 20g(1⅓큰술),2,20,g,참기름
3336,163,꼬막 달래 된장 무침,깨 15g(1큰술),0,15,g,깨
3337,163,꼬막 달래 된장 무침,다진 마늘 10g(2작은술),0,10,g,다진마늘
3338,165,베이컨 가지 말이,주재료,0,0,,주재료
3339,165,베이컨 가지 말이,가지 150g(1/2개),0,150,g,가지
3340,165,베이컨 가지 말이,베이컨 80g(8장),0,80,g,베이컨
3341,165,베이컨 가지 말이,홍파프리카 50g(1/2개),0,50,g,홍파프리카
3342,165,베이컨 가지 말이,황파프리카 50g(1/2개),0,50,g,황파프리카
3343,165,베이컨 가지 말이,청파프리카 50g(1/2개),2,50,g,청파프리카
